"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",11.2,139.740801458435,666,0.0187642068859191,28
"AAAA00024","A",12.08,42.5999999824695,666,0.00572027070596824,28
"AAAA00024","A",12.09,8.60000000390837,666,0.00115479643459925,28
"AAAA00024","A",12.32,27.8000000111723,666,0.00373294661397338,28
"AAAA00024","A",12.58,18.1398150106524,666,0.0024357899638455,28
"AAAA00024","A",12.65,114.900000166916,666,0.0154286174962682,28
"AAAA00024","A",12.66,0.9,666,0.000120850789612441,28
"AAAA00024","A",12.67,0.599993227342619,666,8.05662836516359e-05,28
"AAAA00024","A",12.68,291.559195464275,666,0.0391501766562507,28
"AAAA00024","A",12.7,0.9,666,0.000120850789612441,28
"AAAA00024","A",12.77,65.9312558968219,666,0.00885316037252315,28
"AAAA00024","A",12.83,35.6910698850068,666,0.00479254886412876,28
"AAAA00024","A",12.84,12.3143428887603,666,0.00165355340185003,28
"AAAA00024","A",12.85,0.00159335915716114,666,2.13954124754597e-07,28
"AAAA00024","A",12.86,278.099989121306,666,0.0373428925294679,28
"AAAA00024","A",12.87,5.49924709825104,666,0.000738431504552848,28
"AAAA00024","A",12.88,3.69999999684769,666,0.00049683102353897,28
"AAAA00024","A",12.89,46.3099221734276,666,0.00621843406838825,28
"AAAA00024","A",12.9,21.0016016250807,666,0.00282006682168548,28
"AAAA00024","A",12.91,5.0543307142517,666,0.000678688730866368,28
"AAAA00024","A",12.93,59.9000000075641,666,0.00804329144299927,28
"AAAA00024","A",12.94,71.4470821953805,666,0.00959381810979634,28
"AAAA00024","A",12.95,1.8,666,0.000241701579224882,28
"AAAA00024","A",12.96,27.7972424735481,666,0.00373257633552975,28
"AAAA00024","A",13,0.999999647705664,666,0.000134278607819325,28
"AAAA00024","A",13.02,0.299999998750331,666,4.02835963696765e-05,28
"AAAA00024","A",13.03,12.9973012019147,666,0.0017452601256468,28
"AAAA00024","A",13.04,7.86426239363232,666,0.00105600257776655,28
"AAAA00024","A",13.05,48.0204735158858,666,0.00644812460217568,28
"AAAA00024","A",13.06,29.6163780100622,666,0.00397684740886283,28
"AAAA00024","A",13.09,1.780309476402,666,0.000239057562197437,28
"AAAA00024","A",13.11,8.19992358084446,666,0.00110107471056303,28
"AAAA00024","A",13.12,28.396300565407,666,0.00381301705044627,28
"AAAA00024","A",13.13,12.1934966595965,666,0.001637326332721,28
"AAAA00024","A",13.16,5.95453804994677,666,0.000799567361237102,28
"AAAA00024","A",13.17,12.5456692855424,666,0.00168461559930484,28
"AAAA00024","A",13.18,2.94251551826303,666,0.000395117026476609,28
"AAAA00024","A",13.2,18.200260949954,666,0.00244390656328268,28
"AAAA00024","A",13.21,6.69586798751533,666,0.00089911214825766,28
"AAAA00024","A",13.23,22.2004494332656,666,0.00298104649306802,28
"AAAA00024","A",13.24,32.3000030394496,666,0.00433720096866859,28
"AAAA00024","A",13.28,2.99999999967415,666,0.000402835965331049,28
