"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_ihd",0,1,1,"not interpolated"
"cvd_ihd",0.01,1.00022161660645,1,"not interpolated"
"cvd_ihd",0.02,1.00044318560928,1,"not interpolated"
"cvd_ihd",0.03,1.00066470701557,1,"not interpolated"
"cvd_ihd",0.04,1.0008861808324,1,"not interpolated"
"cvd_ihd",0.05,1.00110760706686,1,"not interpolated"
"cvd_ihd",0.06,1.00132898572603,1,"not interpolated"
"cvd_ihd",0.07,1.001550316817,1,"not interpolated"
"cvd_ihd",0.08,1.00177160034685,1,"not interpolated"
"cvd_ihd",0.09,1.00199283632266,1,"not interpolated"
"cvd_ihd",0.1,1.00221402475153,1,"not interpolated"
"cvd_ihd",0.11,1.00243516564053,1,"not interpolated"
"cvd_ihd",0.12,1.00265625899676,1,"not interpolated"
"cvd_ihd",0.13,1.00287730482728,1,"not interpolated"
"cvd_ihd",0.14,1.0030983031392,1,"not interpolated"
"cvd_ihd",0.15,1.00331925393959,1,"not interpolated"
"cvd_ihd",0.16,1.00354015723554,1,"not interpolated"
"cvd_ihd",0.17,1.00376101303413,1,"not interpolated"
"cvd_ihd",0.18,1.00398182134244,1,"not interpolated"
"cvd_ihd",0.19,1.00420258216757,1,"not interpolated"
"cvd_ihd",0.2,1.0044232955166,1,"not interpolated"
"cvd_ihd",0.21,1.00464396139661,1,"not interpolated"
"cvd_ihd",0.22,1.00486457981468,1,"not interpolated"
"cvd_ihd",0.23,1.0050851507779,1,"not interpolated"
"cvd_ihd",0.24,1.00530567429336,1,"not interpolated"
"cvd_ihd",0.25,1.00552615036813,1,"not interpolated"
"cvd_ihd",0.26,1.00574657900931,1,"not interpolated"
"cvd_ihd",0.27,1.00596696022398,1,"not interpolated"
"cvd_ihd",0.28,1.00618729401922,1,"not interpolated"
"cvd_ihd",0.29,1.00640758040212,1,"not interpolated"
"cvd_ihd",0.3,1.00662781937976,1,"not interpolated"
"cvd_ihd",0.31,1.00684801095922,1,"not interpolated"
"cvd_ihd",0.32,1.0070681551476,1,"not interpolated"
"cvd_ihd",0.33,1.00728825195197,1,"not interpolated"
"cvd_ihd",0.34,1.00750830137943,1,"not interpolated"
"cvd_ihd",0.35,1.00772830343704,1,"not interpolated"
"cvd_ihd",0.36,1.00794825813191,1,"not interpolated"
"cvd_ihd",0.37,1.00816816547111,1,"not interpolated"
"cvd_ihd",0.38,1.00838802546173,1,"not interpolated"
"cvd_ihd",0.39,1.00860783811085,1,"not interpolated"
"cvd_ihd",0.4,1.00882760342556,1,"not interpolated"
"cvd_ihd",0.41,1.00904732141294,1,"not interpolated"
"cvd_ihd",0.42,1.00926699208008,1,"not interpolated"
"cvd_ihd",0.43,1.00948661543406,1,"not interpolated"
"cvd_ihd",0.44,1.00970619148196,1,"not interpolated"
"cvd_ihd",0.45,1.00992572023088,1,"not interpolated"
"cvd_ihd",0.46,1.01014520168789,1,"not interpolated"
"cvd_ihd",0.47,1.01036463586007,1,"not interpolated"
"cvd_ihd",0.48,1.01058402275453,1,"not interpolated"
"cvd_ihd",0.49,1.01080336237833,1,"not interpolated"
"cvd_ihd",0.5,1.01102265473856,1,"not interpolated"
"cvd_ihd",0.51,1.01124189984231,1,"not interpolated"
"cvd_ihd",0.52,1.01146109769667,1,"not interpolated"
"cvd_ihd",0.53,1.01168024830871,1,"not interpolated"
"cvd_ihd",0.54,1.01189935168552,1,"not interpolated"
"cvd_ihd",0.55,1.01211840783419,1,"not interpolated"
"cvd_ihd",0.56,1.01233741676179,1,"not interpolated"
"cvd_ihd",0.57,1.01255637847543,1,"not interpolated"
"cvd_ihd",0.58,1.01277529298217,1,"not interpolated"
"cvd_ihd",0.59,1.0129941602891,1,"not interpolated"
"cvd_ihd",0.6,1.01321298040332,1,"not interpolated"
"cvd_ihd",0.61,1.01343175333189,1,"not interpolated"
"cvd_ihd",0.62,1.01365047908192,1,"not interpolated"
"cvd_ihd",0.63,1.01386915766048,1,"not interpolated"
"cvd_ihd",0.64,1.01408778907465,1,"not interpolated"
"cvd_ihd",0.65,1.01430637333153,1,"not interpolated"
"cvd_ihd",0.66,1.01452491043819,1,"not interpolated"
"cvd_ihd",0.67,1.01474340040172,1,"not interpolated"
"cvd_ihd",0.68,1.01496184322921,1,"not interpolated"
"cvd_ihd",0.69,1.01518023892773,1,"not interpolated"
"cvd_ihd",0.7,1.01539858750438,1,"not interpolated"
"cvd_ihd",0.71,1.01561688896624,1,"not interpolated"
"cvd_ihd",0.72,1.01583514332039,1,"not interpolated"
"cvd_ihd",0.73,1.01605335057392,1,"not interpolated"
"cvd_ihd",0.74,1.01627151073391,1,"not interpolated"
"cvd_ihd",0.75,1.01648962380745,1,"not interpolated"
"cvd_ihd",0.76,1.01670768980162,1,"not interpolated"
"cvd_ihd",0.77,1.01692570872351,1,"not interpolated"
"cvd_ihd",0.78,1.0171436805802,1,"not interpolated"
"cvd_ihd",0.79,1.01736160537877,1,"not interpolated"
"cvd_ihd",0.8,1.01757948312631,1,"not interpolated"
"cvd_ihd",0.81,1.0177973138299,1,"not interpolated"
"cvd_ihd",0.82,1.01801509749664,1,"not interpolated"
"cvd_ihd",0.83,1.0182328341336,1,"not interpolated"
"cvd_ihd",0.84,1.01845052374786,1,"not interpolated"
"cvd_ihd",0.85,1.01866816634652,1,"not interpolated"
"cvd_ihd",0.86,1.01888576193665,1,"not interpolated"
"cvd_ihd",0.87,1.01910331052535,1,"not interpolated"
"cvd_ihd",0.88,1.01932081211969,1,"not interpolated"
"cvd_ihd",0.89,1.01953826672676,1,"not interpolated"
"cvd_ihd",0.9,1.01975567435365,1,"not interpolated"
"cvd_ihd",0.91,1.01997303500744,1,"not interpolated"
"cvd_ihd",0.92,1.02019034869521,1,"not interpolated"
"cvd_ihd",0.93,1.02040761542405,1,"not interpolated"
"cvd_ihd",0.94,1.02062483520105,1,"not interpolated"
"cvd_ihd",0.95,1.02084200803328,1,"not interpolated"
"cvd_ihd",0.96,1.02105913392783,1,"not interpolated"
"cvd_ihd",0.97,1.0212762128918,1,"not interpolated"
"cvd_ihd",0.98,1.02149324493225,1,"not interpolated"
"cvd_ihd",0.99,1.02171023005628,1,"not interpolated"
"cvd_ihd",1,1.02192716827097,1,"not interpolated"
"cvd_ihd",1.1,1.02409397196281,1,"not interpolated"
"cvd_ihd",1.2,1.02625609251373,1,"not interpolated"
"cvd_ihd",1.3,1.02841353700829,1,"not interpolated"
"cvd_ihd",1.4,1.03056631253104,1,"not interpolated"
"cvd_ihd",1.5,1.03271442616653,1,"not interpolated"
"cvd_ihd",1.6,1.03485788499933,1,"not interpolated"
"cvd_ihd",1.7,1.03699669611397,1,"not interpolated"
"cvd_ihd",1.8,1.03913086659502,1,"not interpolated"
"cvd_ihd",1.9,1.04126040352704,1,"not interpolated"
"cvd_ihd",2,1.04338531399457,1,"not interpolated"
"cvd_ihd",2.1,1.04550560508217,1,"not interpolated"
"cvd_ihd",2.2,1.0476212838744,1,"not interpolated"
"cvd_ihd",2.3,1.04973235745581,1,"not interpolated"
"cvd_ihd",2.4,1.05183883291095,1,"not interpolated"
"cvd_ihd",2.5,1.05394071732439,1.00002597783664,"not interpolated"
"cvd_ihd",2.6,1.05603801778066,1.00009567815099,"not interpolated"
"cvd_ihd",2.7,1.05813074136434,1.00020882319897,"not interpolated"
"cvd_ihd",2.8,1.06021889515997,1.00036316334299,"not interpolated"
"cvd_ihd",2.9,1.0623024862521,1.00058201936998,"not interpolated"
"cvd_ihd",3,1.0643815217253,1.00085910997689,"not interpolated"
"cvd_ihd",3.1,1.06645600866411,1.00121355463855,"not interpolated"
"cvd_ihd",3.2,1.0685259541531,1.00161962919779,"not interpolated"
"cvd_ihd",3.3,1.07059136527681,1.00208280283028,"not interpolated"
"cvd_ihd",3.4,1.07265224911979,1.00259116110704,"not interpolated"
"cvd_ihd",3.5,1.07470861276662,1.00315783396726,"not interpolated"
"cvd_ihd",3.6,1.07676046330183,1.00378053961811,"not interpolated"
"cvd_ihd",3.7,1.07880780780998,1.00446462371762,"not interpolated"
"cvd_ihd",3.8,1.08085065337564,1.0051926513107,"not interpolated"
"cvd_ihd",3.9,1.08288900708334,1.00599451326506,"not interpolated"
"cvd_ihd",4,1.08492287601765,1.00684720022636,"not interpolated"
"cvd_ihd",4.1,1.08695226726313,1.00774103235604,"not interpolated"
"cvd_ihd",4.2,1.08897718790431,1.00869623520282,"not interpolated"
"cvd_ihd",4.3,1.09099764502577,1.00968829530126,"not interpolated"
"cvd_ihd",4.4,1.09301364571206,1.0107317549238,"not interpolated"
"cvd_ihd",4.5,1.09502519704772,1.01182628238983,"not interpolated"
"cvd_ihd",4.6,1.09703230611732,1.0129715478154,"not interpolated"
"cvd_ihd",4.7,1.0990349800054,1.01417269971454,"not interpolated"
"cvd_ihd",4.8,1.10103322579653,1.01542210485629,"not interpolated"
"cvd_ihd",4.9,1.10302705057525,1.01672488263394,"not interpolated"
"cvd_ihd",5,1.10501646142613,1.01806445534882,"not interpolated"
"cvd_ihd",5.1,1.10700146543371,1.01945315506105,"not interpolated"
"cvd_ihd",5.2,1.10898206968255,1.02089066240168,"not interpolated"
"cvd_ihd",5.3,1.11095828125721,1.0223641856828,"not interpolated"
"cvd_ihd",5.4,1.11293010724224,1.02389123533582,"not interpolated"
"cvd_ihd",5.5,1.11489755472219,1.02548383866207,"not interpolated"
"cvd_ihd",5.6,1.11686063078162,1.02711516185891,"not interpolated"
"cvd_ihd",5.7,1.11881934250509,1.02878845618192,"not interpolated"
"cvd_ihd",5.8,1.12077369697714,1.03051217900207,"not interpolated"
"cvd_ihd",5.9,1.12272370128233,1.03228774096246,"not interpolated"
"cvd_ihd",6,1.12466936250522,1.03407667819266,"not interpolated"
"cvd_ihd",6.1,1.12661068773036,1.03586162869192,"not interpolated"
"cvd_ihd",6.2,1.12854768404231,1.03764259897413,"not interpolated"
"cvd_ihd",6.3,1.13048035852562,1.03941959555317,"not interpolated"
"cvd_ihd",6.4,1.13240871826484,1.04119262494294,"not interpolated"
"cvd_ihd",6.5,1.13433277034453,1.04296169365733,"not interpolated"
"cvd_ihd",6.6,1.13625252184924,1.04472680821022,"not interpolated"
"cvd_ihd",6.7,1.13816797986354,1.04648797511551,"not interpolated"
"cvd_ihd",6.8,1.14007915147196,1.04824520088708,"not interpolated"
"cvd_ihd",6.9,1.14198604375907,1.04999849203884,"not interpolated"
"cvd_ihd",7,1.14388866380943,1.05174785508466,"not interpolated"
"cvd_ihd",7.1,1.14578701870758,1.05349329653844,"not interpolated"
"cvd_ihd",7.2,1.14768111553808,1.05523482291406,"not interpolated"
"cvd_ihd",7.3,1.14957096138549,1.05697244072543,"not interpolated"
"cvd_ihd",7.4,1.15145656333435,1.05870615648641,"not interpolated"
"cvd_ihd",7.5,1.15333792846923,1.06043597671092,"not interpolated"
"cvd_ihd",7.6,1.15521506387468,1.06216190791283,"not interpolated"
"cvd_ihd",7.7,1.15708797663525,1.06388395660604,"not interpolated"
"cvd_ihd",7.8,1.1589566738355,1.06560212930444,"not interpolated"
"cvd_ihd",7.9,1.16082116255998,1.06731643252192,"not interpolated"
"cvd_ihd",8,1.16268144989325,1.06902687277236,"not interpolated"
"cvd_ihd",8.1,1.16453754291986,1.07073345656966,"not interpolated"
"cvd_ihd",8.2,1.16638944872436,1.07243619042771,"not interpolated"
"cvd_ihd",8.3,1.16823717439131,1.07413508086039,"not interpolated"
"cvd_ihd",8.4,1.17008072700527,1.0758301343816,"not interpolated"
"cvd_ihd",8.5,1.17192011365079,1.07752135750524,"not interpolated"
"cvd_ihd",8.6,1.17375534141242,1.07920875674518,"not interpolated"
