"label","exposure_spline","mean","rr"
"cvd_stroke_25",0,1,1
"cvd_stroke_25",0.01,1.00040140285207,1
"cvd_stroke_25",0.02,1.00080275206881,1
"cvd_stroke_25",0.03,1.00120404766543,1
"cvd_stroke_25",0.04,1.00160528965713,1
"cvd_stroke_25",0.05,1.00200647805913,1
"cvd_stroke_25",0.06,1.00240761288665,1
"cvd_stroke_25",0.07,1.00280869415489,1
"cvd_stroke_25",0.08,1.00320972187906,1
"cvd_stroke_25",0.09,1.00361069607438,1
"cvd_stroke_25",0.1,1.00401161675605,1
"cvd_stroke_25",0.11,1.0044124839393,1
"cvd_stroke_25",0.12,1.00481329763933,1
"cvd_stroke_25",0.13,1.00521405787135,1
"cvd_stroke_25",0.14,1.00561476465058,1
"cvd_stroke_25",0.15,1.00601541799222,1
"cvd_stroke_25",0.16,1.0064160179115,1
"cvd_stroke_25",0.17,1.00681656442361,1
"cvd_stroke_25",0.18,1.00721705754377,1
"cvd_stroke_25",0.19,1.0076174972872,1
"cvd_stroke_25",0.2,1.0080178836691,1
"cvd_stroke_25",0.21,1.00841821670469,1
"cvd_stroke_25",0.22,1.00881849640918,1
"cvd_stroke_25",0.23,1.00921872279778,1
"cvd_stroke_25",0.24,1.0096188958857,1
"cvd_stroke_25",0.25,1.01001901568816,1
"cvd_stroke_25",0.26,1.01041908222036,1
"cvd_stroke_25",0.27,1.01081909549752,1
"cvd_stroke_25",0.28,1.01121905553484,1
"cvd_stroke_25",0.29,1.01161896234755,1
"cvd_stroke_25",0.3,1.01201881595085,1
"cvd_stroke_25",0.31,1.01241861635995,1
"cvd_stroke_25",0.32,1.01281836359007,1
"cvd_stroke_25",0.33,1.01321805765642,1
"cvd_stroke_25",0.34,1.0136176985742,1
"cvd_stroke_25",0.35,1.01401728635864,1
"cvd_stroke_25",0.36,1.01441682102494,1
"cvd_stroke_25",0.37,1.01481630258831,1
"cvd_stroke_25",0.38,1.01521573106397,1
"cvd_stroke_25",0.39,1.01561510646713,1
"cvd_stroke_25",0.4,1.01601442881299,1
"cvd_stroke_25",0.41,1.01641369811678,1
"cvd_stroke_25",0.42,1.0168129143937,1
"cvd_stroke_25",0.43,1.01721207765896,1
"cvd_stroke_25",0.44,1.01761118792778,1
"cvd_stroke_25",0.45,1.01801024521537,1
"cvd_stroke_25",0.46,1.01840924953694,1
"cvd_stroke_25",0.47,1.0188082009077,1
"cvd_stroke_25",0.48,1.01920709934286,1
"cvd_stroke_25",0.49,1.01960594485763,1
"cvd_stroke_25",0.5,1.02000473746723,1
"cvd_stroke_25",0.51,1.02040347718687,1
"cvd_stroke_25",0.52,1.02080216403176,1
"cvd_stroke_25",0.53,1.02120079801711,1
"cvd_stroke_25",0.54,1.02159937915814,1
"cvd_stroke_25",0.55,1.02199790747005,1
"cvd_stroke_25",0.56,1.02239638296805,1
"cvd_stroke_25",0.57,1.02279480566737,1
"cvd_stroke_25",0.58,1.0231931755832,1
"cvd_stroke_25",0.59,1.02359149273076,1
"cvd_stroke_25",0.6,1.02398975712527,1
"cvd_stroke_25",0.61,1.02438796878194,1
"cvd_stroke_25",0.62,1.02478612771596,1
"cvd_stroke_25",0.63,1.02518423394257,1
"cvd_stroke_25",0.64,1.02558228747697,1
"cvd_stroke_25",0.65,1.02598028833437,1
"cvd_stroke_25",0.66,1.02637823652998,1
"cvd_stroke_25",0.67,1.02677613207902,1
"cvd_stroke_25",0.68,1.0271739749967,1
"cvd_stroke_25",0.69,1.02757176529822,1
"cvd_stroke_25",0.7,1.02796950299881,1
"cvd_stroke_25",0.71,1.02836718811366,1
"cvd_stroke_25",0.72,1.028764820658,1
"cvd_stroke_25",0.73,1.02916240064704,1
"cvd_stroke_25",0.74,1.02955992809598,1
"cvd_stroke_25",0.75,1.02995740302004,1
"cvd_stroke_25",0.76,1.03035482543444,1
"cvd_stroke_25",0.77,1.03075219535437,1
"cvd_stroke_25",0.78,1.03114951279506,1
"cvd_stroke_25",0.79,1.03154677777171,1
"cvd_stroke_25",0.8,1.03194399029954,1
"cvd_stroke_25",0.81,1.03234115039376,1
"cvd_stroke_25",0.82,1.03273825806958,1
"cvd_stroke_25",0.83,1.03313531334222,1
"cvd_stroke_25",0.84,1.03353231622687,1.0003842699785
"cvd_stroke_25",0.85,1.03392926673877,1.00076848926399
"cvd_stroke_25",0.86,1.03432616489311,1.00115265787115
"cvd_stroke_25",0.87,1.03472301070511,1.00153677581473
"cvd_stroke_25",0.88,1.03511980418998,1.00192084310945
"cvd_stroke_25",0.89,1.03551654536293,1.00230485977002
"cvd_stroke_25",0.9,1.03591323423918,1.00268882581118
"cvd_stroke_25",0.91,1.03630987083393,1.00307274124765
"cvd_stroke_25",0.92,1.0367064551624,1.00345660609415
"cvd_stroke_25",0.93,1.0371029872398,1.00384042036541
"cvd_stroke_25",0.94,1.03749946708134,1.00422418407614
"cvd_stroke_25",0.95,1.03789589470224,1.00460789724109
"cvd_stroke_25",0.96,1.0382922701177,1.00499155987496
"cvd_stroke_25",0.97,1.03868859334293,1.00537517199247
"cvd_stroke_25",0.98,1.03908486439315,1.00575873360836
"cvd_stroke_25",0.99,1.03948108328358,1.00614224473736
"cvd_stroke_25",1,1.03987725002941,1.00652570539417
"cvd_stroke_25",1.1,1.04383605288194,1.01035753923182
"cvd_stroke_25",1.2,1.04778965800848,1.01418434204795
"cvd_stroke_25",1.3,1.05173808062071,1.01800612856636
"cvd_stroke_25",1.4,1.05568133593034,1.0218229135109
"cvd_stroke_25",1.5,1.05961943914908,1.02563471160538
"cvd_stroke_25",1.6,1.06355240548862,1.02944153757362
"cvd_stroke_25",1.7,1.06748025016066,1.03324340613945
"cvd_stroke_25",1.8,1.0714029883769,1.03704033202668
"cvd_stroke_25",1.9,1.07532063534905,1.04083232995914
"cvd_stroke_25",2,1.0792332062888,1.04461941466065
"cvd_stroke_25",2.1,1.08314071640786,1.04840160085504
"cvd_stroke_25",2.2,1.08704318091792,1.05217890326612
"cvd_stroke_25",2.3,1.09094061503068,1.05595133661772
"cvd_stroke_25",2.4,1.09483303395785,1.05971891563365
"cvd_stroke_25",2.5,1.09872045291113,1.06348165503775
"cvd_stroke_25",2.6,1.10260288710221,1.06723956955383
"cvd_stroke_25",2.7,1.1064803517428,1.07099267390571
"cvd_stroke_25",2.8,1.11035286204459,1.07474098281722
"cvd_stroke_25",2.9,1.11422043321929,1.07848451101217
"cvd_stroke_25",3,1.11808308047861,1.08222327321441
"cvd_stroke_25",3.1,1.12194081903423,1.08595728414773
"cvd_stroke_25",3.2,1.12579366409785,1.08968655853596
"cvd_stroke_25",3.3,1.12964163088119,1.09341111110293
"cvd_stroke_25",3.4,1.13348473459594,1.09713095657246
"cvd_stroke_25",3.5,1.1373229904538,1.10084610966837
"cvd_stroke_25",3.6,1.14115641366646,1.10455658511448
"cvd_stroke_25",3.7,1.14498501944564,1.10826239763462
"cvd_stroke_25",3.8,1.14880882300303,1.1119635619526
"cvd_stroke_25",3.9,1.15262783955033,1.11566009279225
"cvd_stroke_25",4,1.15644208429925,1.1193520048774
"cvd_stroke_25",4.1,1.16025157246148,1.12303931293185
"cvd_stroke_25",4.2,1.16405631924872,1.12672203167944
"cvd_stroke_25",4.3,1.16785633987267,1.13040017584398
"cvd_stroke_25",4.4,1.17165164954504,1.1340737601493
"cvd_stroke_25",4.5,1.17544226347752,1.13774279931922
"cvd_stroke_25",4.6,1.17922819688182,1.14140730807757
"cvd_stroke_25",4.7,1.18300946496963,1.14506730114816
"cvd_stroke_25",4.8,1.18678608295266,1.14872279325481
"cvd_stroke_25",4.9,1.1905580660426,1.15237379912135
"cvd_stroke_25",5,1.19432542945116,1.1560203334716
"cvd_stroke_25",5.1,1.19808818839004,1.15966241102939
"cvd_stroke_25",5.2,1.20184635807093,1.16330004651852
"cvd_stroke_25",5.3,1.20559995370555,1.16693325466284
"cvd_stroke_25",5.4,1.20934899050558,1.17056205018615
"cvd_stroke_25",5.5,1.21309348368273,1.17418644781228
"cvd_stroke_25",5.6,1.21683344844869,1.17780646226505
"cvd_stroke_25",5.7,1.22056890001518,1.18142210826828
"cvd_stroke_25",5.8,1.22429985359389,1.18503340054581
"cvd_stroke_25",5.9,1.22802632439652,1.18864035382144
"cvd_stroke_25",6,1.23174832763477,1.192242982819
"cvd_stroke_25",6.1,1.23546587852034,1.19584130226231
"cvd_stroke_25",6.2,1.23917899226493,1.19943532687519
"cvd_stroke_25",6.3,1.24288768408025,1.20302507138148
"cvd_stroke_25",6.4,1.24659196917798,1.20661055050497
"cvd_stroke_25",6.5,1.25029186276984,1.21019177896951
"cvd_stroke_25",6.6,1.25398738006753,1.21376877149891
