"label","exposure_spline","mrbrt","rr","interpolated"
"cvd_ihd",0,1,1,"not interpolated"
"cvd_ihd",0.01,1.00016913070266,1,"not interpolated"
"cvd_ihd",0.02,1.00033822596961,1,"not interpolated"
"cvd_ihd",0.03,1.0005072858058,1,"not interpolated"
"cvd_ihd",0.04,1.00067631021619,1,"not interpolated"
"cvd_ihd",0.05,1.00084529920572,1,"not interpolated"
"cvd_ihd",0.06,1.00101425277934,1,"not interpolated"
"cvd_ihd",0.07,1.001183170942,1,"not interpolated"
"cvd_ihd",0.08,1.00135205369863,1,"not interpolated"
"cvd_ihd",0.09,1.00152090105421,1,"not interpolated"
"cvd_ihd",0.1,1.00168971301366,1,"not interpolated"
"cvd_ihd",0.11,1.00185848958194,1,"not interpolated"
"cvd_ihd",0.12,1.002027230764,1,"not interpolated"
"cvd_ihd",0.13,1.00219593656479,1,"not interpolated"
"cvd_ihd",0.14,1.00236460698924,1,"not interpolated"
"cvd_ihd",0.15,1.00253324204232,1,"not interpolated"
"cvd_ihd",0.16,1.00270184172897,1,"not interpolated"
"cvd_ihd",0.17,1.00287040605414,1,"not interpolated"
"cvd_ihd",0.18,1.00303893502277,1,"not interpolated"
"cvd_ihd",0.19,1.00320742863982,1,"not interpolated"
"cvd_ihd",0.2,1.00337588691023,1,"not interpolated"
"cvd_ihd",0.21,1.00354430983895,1,"not interpolated"
"cvd_ihd",0.22,1.00371269743093,1,"not interpolated"
"cvd_ihd",0.23,1.00388104969111,1,"not interpolated"
"cvd_ihd",0.24,1.00404936662445,1,"not interpolated"
"cvd_ihd",0.25,1.00421764823589,1,"not interpolated"
"cvd_ihd",0.26,1.00438589453038,1,"not interpolated"
"cvd_ihd",0.27,1.00455410551287,1,"not interpolated"
"cvd_ihd",0.28,1.00472228118831,1,"not interpolated"
"cvd_ihd",0.29,1.00489042156164,1,"not interpolated"
"cvd_ihd",0.3,1.00505852663782,1,"not interpolated"
"cvd_ihd",0.31,1.00522659642179,1,"not interpolated"
"cvd_ihd",0.32,1.0053946309185,1,"not interpolated"
"cvd_ihd",0.33,1.00556263013289,1,"not interpolated"
"cvd_ihd",0.34,1.00573059406992,1,"not interpolated"
"cvd_ihd",0.35,1.00589852273454,1,"not interpolated"
"cvd_ihd",0.36,1.00606641613168,1,"not interpolated"
"cvd_ihd",0.37,1.00623427426631,1,"not interpolated"
"cvd_ihd",0.38,1.00640209714336,1,"not interpolated"
"cvd_ihd",0.39,1.00656988476779,1,"not interpolated"
"cvd_ihd",0.4,1.00673763714455,1,"not interpolated"
"cvd_ihd",0.41,1.00690535427858,1,"not interpolated"
"cvd_ihd",0.42,1.00707303617482,1,"not interpolated"
"cvd_ihd",0.43,1.00724068283824,1,"not interpolated"
"cvd_ihd",0.44,1.00740829427378,1,"not interpolated"
"cvd_ihd",0.45,1.00757587048637,1,"not interpolated"
"cvd_ihd",0.46,1.00774341148099,1,"not interpolated"
"cvd_ihd",0.47,1.00791091726256,1,"not interpolated"
"cvd_ihd",0.48,1.00807838783604,1,"not interpolated"
"cvd_ihd",0.49,1.00824582320638,1,"not interpolated"
"cvd_ihd",0.5,1.00841322337853,1,"not interpolated"
"cvd_ihd",0.51,1.00858058835742,1,"not interpolated"
"cvd_ihd",0.52,1.00874791814802,1,"not interpolated"
"cvd_ihd",0.53,1.00891521275527,1,"not interpolated"
"cvd_ihd",0.54,1.00908247218412,1,"not interpolated"
"cvd_ihd",0.55,1.00924969643952,1,"not interpolated"
"cvd_ihd",0.56,1.0094168855264,1,"not interpolated"
"cvd_ihd",0.57,1.00958403944973,1,"not interpolated"
"cvd_ihd",0.58,1.00975115821446,1,"not interpolated"
"cvd_ihd",0.59,1.00991824182551,1,"not interpolated"
"cvd_ihd",0.6,1.01008529028786,1,"not interpolated"
"cvd_ihd",0.61,1.01025230360644,1,"not interpolated"
"cvd_ihd",0.62,1.01041928178621,1,"not interpolated"
"cvd_ihd",0.63,1.0105862248321,1,"not interpolated"
"cvd_ihd",0.64,1.01075313274907,1,"not interpolated"
"cvd_ihd",0.65,1.01092000554207,1,"not interpolated"
"cvd_ihd",0.66,1.01108684321605,1,"not interpolated"
"cvd_ihd",0.67,1.01125364577595,1,"not interpolated"
"cvd_ihd",0.68,1.01142041322672,1,"not interpolated"
"cvd_ihd",0.69,1.01158714557331,1,"not interpolated"
"cvd_ihd",0.7,1.01175384282067,1,"not interpolated"
"cvd_ihd",0.71,1.01192050497374,1,"not interpolated"
"cvd_ihd",0.72,1.01208713203748,1,"not interpolated"
"cvd_ihd",0.73,1.01225372401683,1,"not interpolated"
"cvd_ihd",0.74,1.01242028091674,1,"not interpolated"
"cvd_ihd",0.75,1.01258680274216,1,"not interpolated"
"cvd_ihd",0.76,1.01275328949804,1,"not interpolated"
"cvd_ihd",0.77,1.01291974118932,1,"not interpolated"
"cvd_ihd",0.78,1.01308615782095,1,"not interpolated"
"cvd_ihd",0.79,1.01325253939788,1,"not interpolated"
"cvd_ihd",0.8,1.01341888592506,1,"not interpolated"
"cvd_ihd",0.81,1.01358519740744,1,"not interpolated"
"cvd_ihd",0.82,1.01375147384997,1,"not interpolated"
"cvd_ihd",0.83,1.01391771525758,1,"not interpolated"
"cvd_ihd",0.84,1.01408392163524,1,"not interpolated"
"cvd_ihd",0.85,1.01425009298789,1,"not interpolated"
"cvd_ihd",0.86,1.01441622932048,1,"not interpolated"
"cvd_ihd",0.87,1.01458233063795,1,"not interpolated"
"cvd_ihd",0.88,1.01474839694525,1,"not interpolated"
"cvd_ihd",0.89,1.01491442824734,1,"not interpolated"
"cvd_ihd",0.9,1.01508042454916,1,"not interpolated"
"cvd_ihd",0.91,1.01524638585565,1,"not interpolated"
"cvd_ihd",0.92,1.01541231217177,1,"not interpolated"
"cvd_ihd",0.93,1.01557820350247,1,"not interpolated"
"cvd_ihd",0.94,1.01574405985269,1,"not interpolated"
"cvd_ihd",0.95,1.01590988122737,1,"not interpolated"
"cvd_ihd",0.96,1.01607566763148,1,"not interpolated"
"cvd_ihd",0.97,1.01624141906996,1,"not interpolated"
"cvd_ihd",0.98,1.01640713554774,1,"not interpolated"
"cvd_ihd",0.99,1.0165728170698,1,"not interpolated"
"cvd_ihd",1,1.01673846364106,1,"not interpolated"
"cvd_ihd",1.1,1.01839300814888,1,"not interpolated"
"cvd_ihd",1.2,1.02004406302075,1,"not interpolated"
"cvd_ihd",1.3,1.02169163320475,1,"not interpolated"
"cvd_ihd",1.4,1.02333572364902,1,"not interpolated"
"cvd_ihd",1.5,1.02497633930166,1,"not interpolated"
"cvd_ihd",1.6,1.02661348511079,1,"not interpolated"
"cvd_ihd",1.7,1.02824716602452,1,"not interpolated"
"cvd_ihd",1.8,1.02987738699095,1,"not interpolated"
"cvd_ihd",1.9,1.03150415295821,1,"not interpolated"
"cvd_ihd",2,1.0331274688744,1,"not interpolated"
"cvd_ihd",2.1,1.03474733968764,1,"not interpolated"
"cvd_ihd",2.2,1.03636377034604,1,"not interpolated"
"cvd_ihd",2.3,1.03797676579772,1,"not interpolated"
"cvd_ihd",2.4,1.03958633099077,1,"not interpolated"
"cvd_ihd",2.5,1.04119247087333,1.00002162971721,"not interpolated"
"cvd_ihd",2.6,1.0427951903935,1.00007861753673,"not interpolated"
"cvd_ihd",2.7,1.04439449449939,1.00018916237817,"not interpolated"
"cvd_ihd",2.8,1.04599038813911,1.00033614483859,"not interpolated"
"cvd_ihd",2.9,1.04758287626078,1.0005223978479,"not interpolated"
"cvd_ihd",3,1.04917196381252,1.00075679421353,"not interpolated"
"cvd_ihd",3.1,1.05075765574242,1.00103754232696,"not interpolated"
"cvd_ihd",3.2,1.05233995699861,1.00136286612807,"not interpolated"
"cvd_ihd",3.3,1.0539188725292,1.00172350306842,"not interpolated"
"cvd_ihd",3.4,1.0554944072823,1.00212522584718,"not interpolated"
"cvd_ihd",3.5,1.05706656620602,1.00256183587221,"not interpolated"
"cvd_ihd",3.6,1.05863535424847,1.00303015986485,"not interpolated"
"cvd_ihd",3.7,1.06020077635778,1.00355958515355,"not interpolated"
"cvd_ihd",3.8,1.06176283748204,1.00413502139005,"not interpolated"
"cvd_ihd",3.9,1.06332154256937,1.00475179433791,"not interpolated"
"cvd_ihd",4,1.0648768965679,1.00542428780581,"not interpolated"
"cvd_ihd",4.1,1.06642890442571,1.00613031336014,"not interpolated"
"cvd_ihd",4.2,1.06797757109094,1.00689290691685,"not interpolated"
"cvd_ihd",4.3,1.06952290151169,1.00770016064943,"not interpolated"
"cvd_ihd",4.4,1.07106490063608,1.00853595120508,"not interpolated"
"cvd_ihd",4.5,1.07260357341221,1.00939579730134,"not interpolated"
"cvd_ihd",4.6,1.07413892478821,1.01028957294251,"not interpolated"
"cvd_ihd",4.7,1.07567095971217,1.01121564896355,"not interpolated"
"cvd_ihd",4.8,1.07719968313222,1.01218235870306,"not interpolated"
"cvd_ihd",4.9,1.07872509999647,1.0131823798654,"not interpolated"
"cvd_ihd",5,1.08024721525303,1.01423244475594,"not interpolated"
"cvd_ihd",5.1,1.08176603385001,1.01532100913165,"not interpolated"
"cvd_ihd",5.2,1.08328156073552,1.01644924352117,"not interpolated"
"cvd_ihd",5.3,1.08479380085769,1.01760574265366,"not interpolated"
"cvd_ihd",5.4,1.08630275916461,1.01879868025011,"not interpolated"
"cvd_ihd",5.5,1.08780844060441,1.02002506482805,"not interpolated"
"cvd_ihd",5.6,1.08931085012519,1.02128193163521,"not interpolated"
"cvd_ihd",5.7,1.09080999267506,1.02257322361796,"not interpolated"
"cvd_ihd",5.8,1.09230587320215,1.02391381708414,"not interpolated"
"cvd_ihd",5.9,1.09379849665456,1.02528838678235,"not interpolated"
"cvd_ihd",6,1.09528786798041,1.02668447127933,"not interpolated"
"cvd_ihd",6.1,1.0967739921278,1.02807751198499,"not interpolated"
"cvd_ihd",6.2,1.09825687404485,1.02946751353754,"not interpolated"
"cvd_ihd",6.3,1.09973651867967,1.03085448057515,"not interpolated"
"cvd_ihd",6.4,1.10121293098038,1.03223841773601,"not interpolated"
"cvd_ihd",6.5,1.10268611589509,1.03361932965832,"not interpolated"
"cvd_ihd",6.6,1.10415607837191,1.03499722098026,"not interpolated"
"cvd_ihd",6.7,1.10562282335894,1.03637209634,"not interpolated"
"cvd_ihd",6.8,1.10708635580432,1.03774396037576,"not interpolated"
"cvd_ihd",6.9,1.10854668065614,1.0391128177257,"not interpolated"
"cvd_ihd",7,1.11000380286252,1.04047867302802,"not interpolated"
"cvd_ihd",7.1,1.11145772737157,1.0418415309209,"not interpolated"
"cvd_ihd",7.2,1.11290845913141,1.04320139604254,"not interpolated"
"cvd_ihd",7.3,1.11435600309014,1.04455827303111,"not interpolated"
"cvd_ihd",7.4,1.11580036419589,1.04591216652482,"not interpolated"
"cvd_ihd",7.5,1.11724154739675,1.04726308116183,"not interpolated"
"cvd_ihd",7.6,1.11867955764085,1.04861102158034,"not interpolated"
"cvd_ihd",7.7,1.1201143998763,1.04995599241854,"not interpolated"
"cvd_ihd",7.8,1.12154607905121,1.05129799831462,"not interpolated"
"cvd_ihd",7.9,1.12297460011369,1.05263704390676,"not interpolated"
"cvd_ihd",8,1.12439996801186,1.05397313383316,"not interpolated"
"cvd_ihd",8.1,1.12582218769382,1.05530627273198,"not interpolated"
"cvd_ihd",8.2,1.12724126410769,1.05663646524143,"not interpolated"
"cvd_ihd",8.3,1.12865720220158,1.05796371599969,"not interpolated"
"cvd_ihd",8.4,1.13007000692361,1.05928802964496,"not interpolated"
"cvd_ihd",8.5,1.13147968322189,1.06060941081541,"not interpolated"
"cvd_ihd",8.6,1.13288623604452,1.06192786414923,"not interpolated"
"cvd_ihd",8.7,1.13428967033963,1.06324339428461,"not interpolated"
"cvd_ihd",8.8,1.13568999105532,1.06455600585974,"not interpolated"
"cvd_ihd",8.9,1.13708720313971,1.06586570351281,"not interpolated"
"cvd_ihd",9,1.13848131154091,1.067172491882,"not interpolated"
"cvd_ihd",9.1,1.13987232120703,1.0684763756055,"not interpolated"
"cvd_ihd",9.2,1.14126023708619,1.0697773593215,"not interpolated"
"cvd_ihd",9.3,1.14264506412649,1.07107544766818,"not interpolated"
