Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2016,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,1073.73979836183,1564.74466973567,1991.58630591567,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,347.73427366886,506.74786576589,644.981976632536,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,23.1901480266174,33.7946498494255,43.01338304907,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,34062.7423994531,49639.1161875912,63180.010099452,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,9463.79652650722,13791.4466734938,17553.5707933336,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,735.671751797794,1072.0832496448,1364.53337090123,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,476.767372938772,694.813649686012,884.353577695586,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,287.973740012577,419.676548079487,534.161148009611,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,20.6650802533887,30.1161124835514,38.3315610353179,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,13797.4891882061,20107.6759096766,25592.8983805971,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,7535.63279076555,10982.0025849751,13977.8101375438,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,598.040548815322,871.550277908724,1109.30262633509,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,597.163972163091,870.202661852062,1107.57740283548,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,415.42738705969,605.371447169051,770.505268024844,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,25.7061535412488,37.4596664908364,47.6779512886131,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,20275.3192197669,29545.71537702,37605.2247789601,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,11522.6257261952,16791.0658476926,21371.3493622806,EPA,attributable
2016,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,872.792889820914,1271.85619255725,1618.79438007542,EPA,attributable
2016,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,4559.6222793297,6617.55518427706,8418.97654943583,EPA,attributable
