Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,mean,lower,upper,source,method
2012,American Indian or Alaska Native,All Origins,666,A,2,Deaths,absolute number,attributable,2.29631082872785,1.36250992634888,3.5879383263015,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,2,Deaths,age-adjusted rate,attributable,6.3487456343231,3.70420562544406,10.1120181880906,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,2,Deaths,crude rate,attributable,1.85895458379775,1.10300576096633,2.9045782106758,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,2,YLL,absolute number,attributable,62.0188448034455,36.7681747775114,96.9486491656342,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,2,YLL,age-adjusted rate,attributable,156.80140913363,92.7564886058253,245.523550586141,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,2,YLL,crude rate,attributable,50.2067117338278,29.7652940470597,78.4837721029688,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,4,Deaths,absolute number,attributable,2.27467316316811,0.964525512867082,4.96535036758955,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,2.2654051565214,0.937481760367286,5.00441368219347,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,4,Deaths,crude rate,attributable,0.611446625315676,0.259270597386418,1.33471778492522,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,4,YLL,absolute number,attributable,53.2692470126847,22.8638631954008,114.694798859621,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,4,YLL,age-adjusted rate,attributable,51.1650469727154,21.6024452948871,110.848542684261,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,4,YLL,crude rate,attributable,14.3191126735978,6.1459519630662,30.8306920042529,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,6,Deaths,absolute number,attributable,14.3537303344916,9.79213394694435,20.6132410785491,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,7.24406828084922,4.84403568295922,10.5047562708366,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,6,Deaths,crude rate,attributable,1.91318788013782,1.30517931934128,2.747508980789,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,6,YLL,absolute number,attributable,334.117319667138,229.082140080341,481.84403231427,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,6,YLL,age-adjusted rate,attributable,157.704671583459,106.540802842812,227.930449188358,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,6,YLL,crude rate,attributable,44.5340125274091,30.5340259113392,64.2242916132539,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,26,Deaths,absolute number,attributable,1.70187022258423,0.943430984308039,2.84989499207834,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,7.35375001837369,3.98749019336129,12.2111340307195,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,26,Deaths,crude rate,attributable,1.95003119208955,1.08099890495226,3.26545705717435,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,26,YLL,absolute number,attributable,39.0591322793978,21.8187905216687,64.9442093888984,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,26,YLL,age-adjusted rate,attributable,150.320624635913,83.1259911759982,250.395115401544,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,26,YLL,crude rate,attributable,44.7546030655152,25.0003328845575,74.4141547183564,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,30,Deaths,absolute number,attributable,0.312109172835729,0.0875187736608537,0.811745150564851,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,30,Deaths,age-adjusted rate,attributable,2.36451715315502,0.659456581550856,6.07342018996746,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,30,Deaths,crude rate,attributable,0.43440203323089,0.121811008881046,1.12980897250425,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,30,YLL,absolute number,attributable,6.01530895698624,1.64185475983707,15.7187195470684,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,30,YLL,age-adjusted rate,attributable,41.6879883369844,11.6571502268163,107.886444985797,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,30,YLL,crude rate,attributable,8.37227056701125,2.28517809798056,21.8777412691633,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,35,Deaths,absolute number,attributable,0.400101697771726,0.0797445310685305,1.26585017219642,wonder,GBD
