Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,mean,lower,upper,source,method
2011,American Indian or Alaska Native,All Origins,666,A,2,Deaths,absolute number,attributable,0.55278563925385,0.270686448303559,1.01613625672307,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,2,Deaths,age-adjusted rate,attributable,1.76954617325302,0.866638591726336,3.23168803918135,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,2,Deaths,crude rate,attributable,0.451552160411251,0.221114735705699,0.830047833034961,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,2,YLL,absolute number,attributable,13.0095339758983,6.24065065975745,24.9060812155151,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,2,YLL,age-adjusted rate,attributable,36.9964996578826,18.1864191823915,68.3203481220375,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,2,YLL,crude rate,attributable,10.6270546041859,5.09777947847758,20.344947447304,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,4,Deaths,absolute number,attributable,1.74505944597081,0.754597272041419,3.69148324033255,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,1.82845298652324,0.766956479286004,3.92264310017616,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,4,Deaths,crude rate,attributable,0.477923021677196,0.206663107801908,1.01099411184183,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,4,YLL,absolute number,attributable,42.9841256522603,18.7050756694431,90.1837612902677,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,4,YLL,age-adjusted rate,attributable,41.7816553970543,17.9892262614229,87.9924880217876,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,4,YLL,crude rate,attributable,11.7721509506812,5.12279756731587,24.698812296381,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,6,Deaths,absolute number,attributable,16.18857318296,11.4478425275339,22.6659418117917,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,8.65734354671784,6.00077263971226,12.2020500917615,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,6,Deaths,crude rate,attributable,2.17138603818703,1.53550811122848,3.04020058075836,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,6,YLL,absolute number,attributable,388.34373503507,273.827040325704,545.501824845741,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,6,YLL,age-adjusted rate,attributable,189.480182568749,132.239715773342,265.947710304306,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,6,YLL,crude rate,attributable,52.0888502490232,36.7286360274893,73.1685882930303,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,26,Deaths,absolute number,attributable,0.24632314606634,0.112673397015795,0.452142503846533,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,1.83477203204874,0.839263385929752,3.36784599338742,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,26,Deaths,crude rate,attributable,0.285162243651703,0.1304392185874,0.523434248491011,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,26,YLL,absolute number,attributable,3.26100433525278,1.49165209199305,5.98579016524292,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,26,YLL,age-adjusted rate,attributable,24.2900419479868,11.1107769758623,44.5859861742033,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,26,YLL,crude rate,attributable,3.77518445850055,1.72684891409245,6.92960195096425,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,30,Deaths,absolute number,attributable,0.0546603481370412,0.00386984679375764,0.206664538980458,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,30,Deaths,age-adjusted rate,attributable,0.289455677652988,0.0204929014226545,1.09439888724186,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,30,Deaths,crude rate,attributable,0.0773853217105663,0.00547873091394747,0.292585070901348,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,30,YLL,absolute number,attributable,1.1636204297702,0.082382072979253,4.39951606352352,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,30,YLL,age-adjusted rate,attributable,6.16199039174702,0.436256986524901,23.2977825227101,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,30,YLL,crude rate,attributable,1.64739421492511,0.116632320099744,6.22860954147228,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,35,Deaths,absolute number,attributable,0.351713970775042,0.072429873939532,1.07061853566762,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,35,Deaths,age-adjusted rate,attributable,0.531116970657135,0.100031353000952,1.66848689936549,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,35,Deaths,crude rate,attributable,0.156544832167213,0.0322379075098173,0.476523007066989,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,35,YLL,absolute number,attributable,7.36296582967451,1.49264464859382,22.3581069278305,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,35,YLL,age-adjusted rate,attributable,10.1627374119057,2.00919367429624,31.3178851181571,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,35,YLL,crude rate,attributable,3.27719211016656,0.664363162727083,9.95139911241247,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,37,Deaths,absolute number,attributable,6.03222088016561,3.8197065951702,9.07424955512333,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,37,Deaths,age-adjusted rate,attributable,11.8944039811716,7.22332698406066,18.0136335787702,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,37,Deaths,crude rate,attributable,3.78970238868509,2.39970509955784,5.70083654059289,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,37,YLL,absolute number,attributable,154.189511564972,98.0430330242578,233.231448656468,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,37,YLL,age-adjusted rate,attributable,285.327443633986,178.141488163636,431.835608944802,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,37,YLL,crude rate,attributable,96.8685285065224,61.594879204052,146.526096382869,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,40,Deaths,absolute number,attributable,30.489803718056,21.0183380401127,43.1729367237484,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,40,Deaths,age-adjusted rate,attributable,25.4329938195332,17.1314291879119,36.3198922161753,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,40,Deaths,crude rate,attributable,7.73203316961031,5.33012571674879,10.9484003853992,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,40,YLL,absolute number,attributable,756.098673212237,517.06640826542,1073.56883549348,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,40,YLL,age-adjusted rate,attributable,591.144557499785,403.155242048438,838.282271874543,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,40,YLL,crude rate,attributable,191.742133692821,131.124970713796,272.250681659186,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,46,Deaths,absolute number,attributable,0.0897664852994489,0.00815240672276481,0.316346826162361,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,46,Deaths,age-adjusted rate,attributable,0.402114268837375,0.0365191870624526,1.41709427830392,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,46,Deaths,crude rate,attributable,0.114416342025401,0.0103910557800102,0.403215593660599,wonder,GBD
